,block,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,lon,lat
209,060750123022,2016-07-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411736,37.785946
210,060750171011,2020-05-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44535,37.766365
211,060750109003,2012-09-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42171,37.799797
212,060750214003,2015-09-23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.4329,37.75056
213,060750332043,2018-01-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48047,37.719067
214,060750177002,2017-04-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4171,37.766838
215,060750326012,2014-09-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4792,37.762535
216,060750253002,2016-07-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42112,37.74153
217,060750119012,2012-12-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41455,37.789425
218,060750234001,2011-05-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39467,37.72194
219,060750477011,2015-02-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.487274,37.778046
220,060750213002,2016-12-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44265,37.74997
221,060750152001,2016-03-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.425095,37.787365
222,060750121001,2010-11-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41338,37.78781
223,060750301021,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.45935,37.758793
224,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
225,060750264041,2010-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.41608,37.70866
226,060750129011,2017-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.42518,37.800312
227,060750202001,2016-08-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.422966,37.772163
228,060750119011,2019-11-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41411,37.79044
229,060750264032,2016-10-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40608,37.71211
230,060750123021,2013-04-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41323,37.787056
231,060750332043,2019-07-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48308,37.71945
232,060750210002,2013-04-02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-122.424255,37.751896
233,060750260021,2016-02-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.426865,37.72804
234,060750158022,2013-03-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.436615,37.777542
235,060750168022,2015-08-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42836,37.774284
236,060750176012,2013-10-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.41137,37.781326
237,060750452001,2020-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.466225,37.778065
238,060750352014,2017-04-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.50573,37.757626
239,060750264023,2015-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.402374,37.7147
240,060750203001,2014-10-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42652,37.76521
241,060750254032,2018-10-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41438,37.734047
242,060750332043,2019-08-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482994,37.72083
243,060750227042,2013-07-24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40189,37.757763
244,060750260041,2017-06-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43921,37.718903
245,060750255006,2021-01-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.4392,37.72659
246,060750476002,2013-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.478096,37.777527
247,060750228033,2016-05-19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.40805,37.75608
248,060750124012,2013-07-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41487,37.78269
249,060750615005,2016-07-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.39526,37.782627
250,060750202003,2013-10-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.423195,37.765656
251,060750330006,2018-08-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.49049,37.739594
252,060750121001,2011-10-25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411995,37.78928
253,060750157002,2013-08-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-122.445625,37.77591
254,060750476002,2012-10-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47596,37.777622
255,060750158022,2019-05-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.44104,37.778404
256,060750207001,2019-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.423836,37.76237
257,060750477023,2014-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48426,37.773502
258,060750257022,2014-09-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40409,37.727505
259,060750352022,2014-03-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50921,37.76121
260,060750263012,2019-10-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.44088,37.71329
261,060750332031,2019-01-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47292,37.71328
262,060750332043,2019-01-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48308,37.71945
263,060750352023,2015-11-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.506935,37.759445
264,060750203001,2017-08-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42715,37.76623
265,060750124022,2018-07-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
266,060750108003,2017-12-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.4131,37.794758
267,060750107002,2010-09-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40968,37.798706
268,060750111001,2017-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.420044,37.7916
269,060750110002,2012-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.417114,37.79379
270,060750311003,2014-12-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44771,37.729076
271,060750125021,2010-05-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413605,37.78475
272,060750104002,2011-12-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40793,37.80236
273,060750168011,2018-05-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43127,37.772003
274,060750164001,2015-01-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.436035,37.774742
275,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
276,060750332032,2020-02-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.483154,37.718395
277,060750124022,2018-01-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
278,060750329013,2016-10-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48874,37.74528
279,060750122012,2017-08-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41689,37.784344
280,060750228031,2011-06-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.4154,37.754833
281,060750168011,2014-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.430534,37.772575
282,060750261001,2011-09-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.43904,37.722042
283,060750215004,2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.43007,37.744297
284,060750102001,2019-01-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41954,37.805824
285,060750257021,2014-07-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.402855,37.725834
286,060750202003,2021-01-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42181,37.764107
287,060750153002,2019-01-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.441086,37.787006
288,060750256004,2015-04-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42955,37.729218
289,060750252004,2018-07-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41584,37.739704
290,060750332043,2019-03-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48304,37.720123
291,060750254013,2017-06-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.42579,37.736042
292,060750229021,2013-07-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41104,37.753487
293,060750124022,2016-12-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4202,37.78032
294,060750261002,2010-08-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.441925,37.717575
295,060750352021,2019-03-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.507195,37.763176
296,060750332031,2019-07-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47367,37.7155
297,060750426012,2015-11-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.48294,37.78491
298,060750615005,2012-12-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39485,37.78053
299,060750402001,2017-05-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.46649,37.781887
300,060750164002,2019-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.43863,37.774883
301,060750479011,2017-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50153,37.774586
302,060750614001,2015-09-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.402374,37.752598
303,060750120001,2013-06-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41619,37.789215
304,060750124011,2011-08-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41598,37.78398
305,060750122021,2014-10-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42056,37.78579
306,060750326012,2015-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.477165,37.762623
307,060750313021,2016-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.46353,37.717033
308,060750332032,2014-04-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
309,060750204021,2010-08-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.44573,37.75117
310,060750124022,2016-01-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
311,060750122021,2016-10-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41853,37.784134
312,060750124012,2019-06-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.415596,37.78212
313,060750201001,2016-08-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41995,37.77413
314,060750332031,2018-09-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47292,37.71328
315,060750229011,2013-02-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41416,37.753304
316,060750205002,2012-02-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43478,37.758488
317,060750328021,2015-09-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48056,37.751255
318,060750255006,2011-11-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.4384,37.728836
319,060750260011,2012-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.43071,37.725826
320,060750230011,2015-12-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40366,37.73531
321,060750314004,2014-04-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.45607,37.71449
322,060750332043,2010-10-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48047,37.719067
323,060750167001,2019-03-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-122.43364,37.77122
324,060750401004,2017-03-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-122.46356,37.785927
325,060750351006,2012-06-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.496895,37.754272
326,060750208003,2017-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.41913,37.759434
327,060750259001,2014-03-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.413216,37.724457
328,060750124011,2012-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41598,37.78398
329,060750332031,2017-02-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47367,37.7155
330,060750257013,2015-07-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413475,37.729042
331,060750131021,2015-10-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42644,37.78985
332,060750125011,2015-01-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411255,37.782196
333,060750260021,2016-03-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.426865,37.72804
334,060750121002,2018-03-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411255,37.789845
335,060750427001,2010-09-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48508,37.784813
336,060750203001,2013-12-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42652,37.76521
337,060750332032,2016-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
338,060750260032,2014-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.431,37.719696
339,060750329011,2017-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.49115,37.748917
340,060750107001,2019-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40983,37.799397
341,060750210001,2018-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42089,37.754498
342,060750328011,2019-04-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47743,37.744846
343,060750203001,2014-08-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42666,37.768417
344,060750353006,2019-02-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.50173,37.74658
345,060750302022,2013-09-10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.46518,37.763153
346,060750254012,2016-06-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41799,37.73638
347,060750167004,2012-03-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43728,37.772675
348,060750228021,2013-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.40681,37.76322
349,060750302012,2018-01-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4716,37.76287
350,060750157001,2011-03-28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44533,37.7794
351,060750264031,2017-11-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41062,37.709858
352,060750163001,2020-08-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.42641,37.77716
353,060750176013,2017-05-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41105,37.77754
354,060750229011,2018-02-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41416,37.753304
355,060750204022,2013-08-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4439,37.75114
356,060750312014,2019-07-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.461235,37.720924
357,060750326011,2016-05-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.47933,37.76441
358,060750261002,2011-01-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44529,37.714863
359,060750479022,2019-10-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50518,37.780437
360,060750332031,2011-09-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47367,37.7155
361,060750227042,2014-08-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.398094,37.758633
362,060750229033,2010-11-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40706,37.750504
363,060750124012,2014-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41487,37.78269
364,060750165001,2012-12-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44377,37.775192
365,060750122011,2013-07-30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.41639,37.78602
366,060750307001,2011-08-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44998,37.74225
367,060750158013,2011-10-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43551,37.779613
368,060750106002,2020-10-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4033,37.798294
369,060750328021,2018-03-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.479965,37.750343
370,060750427003,2017-06-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.48922,37.782757
371,060750113001,2017-12-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411674,37.79607
372,060750401003,2013-05-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.459564,37.78316
373,060750329013,2015-02-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48613,37.74633
374,060750103002,2015-04-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41697,37.801373
375,060750228031,2014-09-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.414314,37.754898
376,060750129023,2012-06-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.433685,37.800667
377,060750176012,2013-10-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.41137,37.781326
378,060750169002,2014-02-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43213,37.765087
379,060750264011,2013-11-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.410995,37.711407
380,060750210004,2011-01-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.422485,37.748398
381,060750254012,2019-05-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41674,37.73584
382,060750122011,2011-12-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41654,37.786777
383,060750611001,2011-12-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.404854,37.796604
384,060750214002,2012-04-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.428314,37.749226
385,060750228013,2016-10-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.415855,37.759632
386,060750201004,2010-11-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42051,37.764187
387,060750106002,2014-02-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40214,37.797966
388,060750256001,2016-05-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42727,37.730846
389,060750134001,2012-04-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.43814,37.789314
390,060750312013,2014-08-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.46125,37.7243
391,060750158013,2018-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.43529,37.77939
392,060750157003,2012-08-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.452,37.781174
393,060750332043,2018-06-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48139,37.719727
394,060750158012,2015-11-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.43786,37.781673
395,060750426011,2012-11-09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48052,37.781246
396,060750351007,2014-10-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.496765,37.75241
397,060750303014,2015-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.47177,37.758606
398,060750156002,2015-07-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.45733,37.774433
399,060750311001,2015-01-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.434296,37.733044
400,060750332032,2018-12-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482445,37.716217
401,060750614003,2015-05-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.40274,37.75643
402,060750332032,2018-08-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
403,060750206001,2012-07-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.428314,37.76089
404,060750111001,2019-09-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41931,37.79215
405,060750260011,2010-06-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43151,37.726208
406,060750402001,2016-01-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.46603,37.78287
407,060750110002,2011-10-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41966,37.79391
408,060750162001,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42495,37.778305
409,060750209004,2014-04-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41967,37.750557
410,060750211002,2013-10-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42531,37.752632
411,060750119012,2014-12-17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41455,37.789425
412,060750426012,2017-02-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.48186,37.784958
413,060750255001,2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42762,37.7346
414,060750332031,2017-11-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.478935,37.71514
415,060750262003,2014-03-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.452576,37.709698
416,060750260032,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.43297,37.71852
417,060750229012,2018-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.41329,37.750137
418,060750427001,2015-02-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48508,37.784813
419,060750614002,2013-04-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.39324,37.758926
420,060750332041,2010-06-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47628,37.71811
421,060750303012,2017-10-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.46586,37.757515
422,060750255005,2015-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.4415,37.72427
423,060750232002,2014-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.38306,37.72858
424,060750332032,2018-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482445,37.716217
425,060750167004,2011-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.44045,37.771313
426,060750612001,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.38926,37.736828
427,060750162001,2011-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42303,37.777115
